split,seed,episode_id,method,success,task_success_rate,completed_tasks,total_tasks,future_regret,commitment_violation,risk_proxy,base_collision,arm_collision,swing_block,approach_occlusion,reposition_count,path_length,aisle_trap_events,swing_block_events,approach_occlusion_events,relocation_dead_end_events,aisle_width,clutter_density,future_ambiguity,relocation_pressure,failure_label,description
open_room_easy,5,0,reachability_margin_sampler,1,1.00000,3,3,0,0,0.01200,0,0,0,0,2,1.44531,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,5,0,receding_horizon_tamp,1,1.00000,3,3,0,0,0.01200,0,0,0,0,2,1.44531,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,5,0,commitment_cost_planner_v4,1,1.00000,3,3,0,0,0.01200,0,0,0,0,2,1.44531,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,5,0,rollout_mpc_depth2,1,1.00000,3,3,0,0,0.01200,0,0,0,0,2,1.44531,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,5,0,beam_search_sequence_planner,1,1.00000,3,3,0,0,0.01200,0,0,0,0,2,1.44531,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,5,0,topological_base_graph_search,1,1.00000,3,3,0,0,0.01200,0,0,0,0,2,1.44531,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,5,0,robust_backtracking_tamp,1,1.00000,3,3,0,0,0.01200,0,0,0,0,2,1.44531,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,5,0,spatial_commitment_tree_search_v5,1,1.00000,3,3,0,0,0.01200,0,0,0,0,2,1.44531,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,5,0,exact_sequence_oracle,1,1.00000,3,3,0,0,0.01200,0,0,0,0,2,1.44531,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,5,1,greedy_current_reach,1,1.00000,3,3,0,0,0.01200,0,0,0,0,2,1.50028,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,5,1,navigation_then_manipulation,1,1.00000,3,3,0,0,0.01800,0,0,0,0,3,1.67949,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,5,1,reachability_margin_sampler,1,1.00000,3,3,0,0,0.01200,0,0,0,0,2,1.50028,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,5,1,receding_horizon_tamp,1,1.00000,3,3,0,0,0.01200,0,0,0,0,2,1.50028,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,5,1,commitment_cost_planner_v4,1,1.00000,3,3,0,0,0.01200,0,0,0,0,2,1.50028,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,5,1,rollout_mpc_depth2,1,1.00000,3,3,0,0,0.01200,0,0,0,0,2,1.50028,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,5,1,beam_search_sequence_planner,1,1.00000,3,3,0,0,0.01200,0,0,0,0,2,1.50028,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,5,1,topological_base_graph_search,1,1.00000,3,3,0,0,0.01200,0,0,0,0,2,1.50028,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,5,1,robust_backtracking_tamp,1,1.00000,3,3,0,0,0.01200,0,0,0,0,2,1.50028,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,5,1,spatial_commitment_tree_search_v5,1,1.00000,3,3,0,0,0.01200,0,0,0,0,2,1.50028,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,5,1,exact_sequence_oracle,1,1.00000,3,3,0,0,0.01200,0,0,0,0,2,1.50028,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,5,2,greedy_current_reach,1,1.00000,3,3,0,0,0.01800,0,0,0,0,3,1.71415,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,5,2,navigation_then_manipulation,1,1.00000,3,3,0,0,0.01800,0,0,0,0,3,1.53991,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,5,2,reachability_margin_sampler,1,1.00000,3,3,0,0,0.01800,0,0,0,0,3,1.97119,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,5,2,receding_horizon_tamp,1,1.00000,3,3,0,0,0.01800,0,0,0,0,3,1.71415,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,5,2,commitment_cost_planner_v4,1,1.00000,3,3,0,0,0.01800,0,0,0,0,3,1.71415,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,5,2,rollout_mpc_depth2,1,1.00000,3,3,0,0,0.01800,0,0,0,0,3,1.71415,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,5,2,beam_search_sequence_planner,1,1.00000,3,3,0,0,0.01800,0,0,0,0,3,1.71415,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,5,2,topological_base_graph_search,1,1.00000,3,3,0,0,0.01200,0,0,0,0,2,1.31055,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,5,2,robust_backtracking_tamp,1,1.00000,3,3,0,0,0.01800,0,0,0,0,3,1.71415,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,5,2,spatial_commitment_tree_search_v5,1,1.00000,3,3,0,0,0.01200,0,0,0,0,2,1.31055,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,5,2,exact_sequence_oracle,1,1.00000,3,3,0,0,0.01800,0,0,0,0,3,1.71415,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,5,3,greedy_current_reach,1,1.00000,3,3,0,0,0.01800,0,0,0,0,3,1.76810,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,5,3,navigation_then_manipulation,1,1.00000,3,3,0,0,0.01800,0,0,0,0,3,1.61951,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,5,3,reachability_margin_sampler,1,1.00000,3,3,0,0,0.01800,0,0,0,0,3,1.76810,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,5,3,receding_horizon_tamp,1,1.00000,3,3,0,0,0.01800,0,0,0,0,3,1.76810,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,5,3,commitment_cost_planner_v4,1,1.00000,3,3,0,0,0.01800,0,0,0,0,3,1.76810,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,5,3,rollout_mpc_depth2,1,1.00000,3,3,0,0,0.01800,0,0,0,0,3,1.76810,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,5,3,beam_search_sequence_planner,1,1.00000,3,3,0,0,0.01800,0,0,0,0,3,1.76810,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,5,3,topological_base_graph_search,1,1.00000,3,3,0,0,0.01200,0,0,0,0,2,1.18274,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,5,3,robust_backtracking_tamp,1,1.00000,3,3,0,0,0.01800,0,0,0,0,3,1.76810,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,5,3,spatial_commitment_tree_search_v5,1,1.00000,3,3,0,0,0.01200,0,0,0,0,2,1.34788,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,5,3,exact_sequence_oracle,1,1.00000,3,3,0,0,0.01800,0,0,0,0,3,1.76810,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,5,4,greedy_current_reach,1,1.00000,3,3,0,0,0.01200,0,0,0,0,2,1.74202,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,5,4,navigation_then_manipulation,1,1.00000,3,3,0,0,0.01800,0,0,0,0,3,1.65573,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,5,4,reachability_margin_sampler,1,1.00000,3,3,0,0,0.01800,0,0,0,0,3,1.94464,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,5,4,receding_horizon_tamp,1,1.00000,3,3,0,0,0.01200,0,0,0,0,2,1.74202,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,5,4,commitment_cost_planner_v4,1,1.00000,3,3,0,0,0.01200,0,0,0,0,2,1.74202,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,5,4,rollout_mpc_depth2,1,1.00000,3,3,0,0,0.01200,0,0,0,0,2,1.74202,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,5,4,beam_search_sequence_planner,1,1.00000,3,3,0,0,0.01200,0,0,0,0,2,1.74202,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,5,4,topological_base_graph_search,1,1.00000,3,3,0,0,0.00600,0,0,0,0,1,1.26765,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,5,4,robust_backtracking_tamp,1,1.00000,3,3,0,0,0.01200,0,0,0,0,2,1.74202,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,5,4,spatial_commitment_tree_search_v5,1,1.00000,3,3,0,0,0.00600,0,0,0,0,1,1.26765,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,5,4,exact_sequence_oracle,1,1.00000,3,3,0,0,0.01200,0,0,0,0,2,1.74202,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,5,5,greedy_current_reach,1,1.00000,3,3,0,0,0.01800,0,0,0,0,3,1.81340,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,5,5,navigation_then_manipulation,1,1.00000,3,3,0,0,0.01800,0,0,0,0,3,1.60910,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,5,5,reachability_margin_sampler,1,1.00000,3,3,0,0,0.01200,0,0,0,0,2,1.43736,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,5,5,receding_horizon_tamp,1,1.00000,3,3,0,0,0.01800,0,0,0,0,3,1.81340,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,5,5,commitment_cost_planner_v4,1,1.00000,3,3,0,0,0.01800,0,0,0,0,3,1.81340,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,5,5,rollout_mpc_depth2,1,1.00000,3,3,0,0,0.01800,0,0,0,0,3,1.81340,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,5,5,beam_search_sequence_planner,1,1.00000,3,3,0,0,0.01800,0,0,0,0,3,1.81340,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,5,5,topological_base_graph_search,1,1.00000,3,3,0,0,0.01200,0,0,0,0,2,1.43736,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,5,5,robust_backtracking_tamp,1,1.00000,3,3,0,0,0.01800,0,0,0,0,3,1.81340,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,5,5,spatial_commitment_tree_search_v5,1,1.00000,3,3,0,0,0.01200,0,0,0,0,2,1.43736,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,5,5,exact_sequence_oracle,1,1.00000,3,3,0,0,0.01800,0,0,0,0,3,1.81340,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,5,6,greedy_current_reach,1,1.00000,3,3,0,0,0.01800,0,0,0,0,3,1.87289,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,5,6,navigation_then_manipulation,1,1.00000,3,3,0,0,0.01800,0,0,0,0,3,1.45075,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,5,6,reachability_margin_sampler,1,1.00000,3,3,0,0,0.01200,0,0,0,0,2,1.66732,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,5,6,receding_horizon_tamp,1,1.00000,3,3,0,0,0.01800,0,0,0,0,3,1.87289,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,5,6,commitment_cost_planner_v4,1,1.00000,3,3,0,0,0.01800,0,0,0,0,3,1.87289,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,5,6,rollout_mpc_depth2,1,1.00000,3,3,0,0,0.01800,0,0,0,0,3,1.87289,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,5,6,beam_search_sequence_planner,1,1.00000,3,3,0,0,0.01800,0,0,0,0,3,1.87289,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,5,6,topological_base_graph_search,1,1.00000,3,3,0,0,0.01200,0,0,0,0,2,1.42435,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,5,6,robust_backtracking_tamp,1,1.00000,3,3,0,0,0.01800,0,0,0,0,3,1.87289,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,5,6,spatial_commitment_tree_search_v5,1,1.00000,3,3,0,0,0.01200,0,0,0,0,2,1.42435,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,5,6,exact_sequence_oracle,1,1.00000,3,3,0,0,0.01800,0,0,0,0,3,1.87289,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,5,7,greedy_current_reach,1,1.00000,3,3,0,0,0.01200,0,0,0,0,2,1.44723,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,5,7,navigation_then_manipulation,1,1.00000,3,3,0,0,0.01200,0,0,0,0,2,1.36070,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,5,7,reachability_margin_sampler,1,1.00000,3,3,0,0,0.01800,0,0,0,0,3,2.15151,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,5,7,receding_horizon_tamp,1,1.00000,3,3,0,0,0.01200,0,0,0,0,2,1.44723,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,5,7,commitment_cost_planner_v4,1,1.00000,3,3,0,0,0.01200,0,0,0,0,2,1.44723,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,5,7,rollout_mpc_depth2,1,1.00000,3,3,0,0,0.01200,0,0,0,0,2,1.44723,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,5,7,beam_search_sequence_planner,1,1.00000,3,3,0,0,0.01200,0,0,0,0,2,1.44723,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,5,7,topological_base_graph_search,1,1.00000,3,3,0,0,0.01200,0,0,0,0,2,1.44723,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,5,7,robust_backtracking_tamp,1,1.00000,3,3,0,0,0.01200,0,0,0,0,2,1.44723,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,5,7,spatial_commitment_tree_search_v5,1,1.00000,3,3,0,0,0.01200,0,0,0,0,2,1.44723,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,5,7,exact_sequence_oracle,1,1.00000,3,3,0,0,0.01200,0,0,0,0,2,1.44723,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,5,8,greedy_current_reach,1,1.00000,3,3,0,0,0.01800,0,0,0,0,3,1.86179,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,5,8,navigation_then_manipulation,1,1.00000,3,3,0,0,0.01800,0,0,0,0,3,1.46857,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,5,8,reachability_margin_sampler,1,1.00000,3,3,0,0,0.01800,0,0,0,0,3,2.24474,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,5,8,receding_horizon_tamp,1,1.00000,3,3,0,0,0.01800,0,0,0,0,3,1.86179,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,5,8,commitment_cost_planner_v4,1,1.00000,3,3,0,0,0.01800,0,0,0,0,3,1.86179,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,5,8,rollout_mpc_depth2,1,1.00000,3,3,0,0,0.01800,0,0,0,0,3,1.86179,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,5,8,beam_search_sequence_planner,1,1.00000,3,3,0,0,0.01800,0,0,0,0,3,1.86179,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,5,8,topological_base_graph_search,1,1.00000,3,3,0,0,0.01200,0,0,0,0,2,1.41830,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,5,8,robust_backtracking_tamp,1,1.00000,3,3,0,0,0.01800,0,0,0,0,3,1.86179,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,5,8,spatial_commitment_tree_search_v5,1,1.00000,3,3,0,0,0.01200,0,0,0,0,2,1.41830,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,5,8,exact_sequence_oracle,1,1.00000,3,3,0,0,0.01800,0,0,0,0,3,1.86179,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,5,9,greedy_current_reach,1,1.00000,3,3,0,0,0.01800,0,0,0,0,3,1.88778,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,5,9,navigation_then_manipulation,1,1.00000,3,3,0,0,0.01800,0,0,0,0,3,1.69337,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,5,9,reachability_margin_sampler,1,1.00000,3,3,0,0,0.01200,0,0,0,0,2,1.46492,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,5,9,receding_horizon_tamp,1,1.00000,3,3,0,0,0.01800,0,0,0,0,3,1.88778,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,5,9,commitment_cost_planner_v4,1,1.00000,3,3,0,0,0.01800,0,0,0,0,3,1.88778,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,5,9,rollout_mpc_depth2,1,1.00000,3,3,0,0,0.01800,0,0,0,0,3,1.88778,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,5,9,beam_search_sequence_planner,1,1.00000,3,3,0,0,0.01800,0,0,0,0,3,1.88778,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,5,9,topological_base_graph_search,1,1.00000,3,3,0,0,0.01200,0,0,0,0,2,1.46492,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,5,9,robust_backtracking_tamp,1,1.00000,3,3,0,0,0.01800,0,0,0,0,3,1.88778,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,5,9,spatial_commitment_tree_search_v5,1,1.00000,3,3,0,0,0.01200,0,0,0,0,2,1.46492,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,5,9,exact_sequence_oracle,1,1.00000,3,3,0,0,0.01800,0,0,0,0,3,1.88778,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,5,10,greedy_current_reach,1,1.00000,3,3,0,0,0.01200,0,0,0,0,2,1.46434,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,5,10,navigation_then_manipulation,1,1.00000,3,3,0,0,0.01200,0,0,0,0,2,1.20743,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,5,10,reachability_margin_sampler,1,1.00000,3,3,0,0,0.01200,0,0,0,0,2,1.46434,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,5,10,receding_horizon_tamp,1,1.00000,3,3,0,0,0.01200,0,0,0,0,2,1.46434,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,5,10,commitment_cost_planner_v4,1,1.00000,3,3,0,0,0.01200,0,0,0,0,2,1.46434,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,5,10,rollout_mpc_depth2,1,1.00000,3,3,0,0,0.01200,0,0,0,0,2,1.46434,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,5,10,beam_search_sequence_planner,1,1.00000,3,3,0,0,0.01200,0,0,0,0,2,1.46434,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,5,10,topological_base_graph_search,1,1.00000,3,3,0,0,0.01200,0,0,0,0,2,1.46434,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,5,10,robust_backtracking_tamp,1,1.00000,3,3,0,0,0.01200,0,0,0,0,2,1.46434,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,5,10,spatial_commitment_tree_search_v5,1,1.00000,3,3,0,0,0.01200,0,0,0,0,2,1.46434,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,5,10,exact_sequence_oracle,1,1.00000,3,3,0,0,0.01200,0,0,0,0,2,1.46434,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,5,11,greedy_current_reach,1,1.00000,3,3,0,0,0.01800,0,0,0,0,3,1.89335,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,5,11,navigation_then_manipulation,1,1.00000,3,3,0,0,0.01800,0,0,0,0,3,1.62057,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,5,11,reachability_margin_sampler,1,1.00000,3,3,0,0,0.01800,0,0,0,0,3,1.89335,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,5,11,receding_horizon_tamp,1,1.00000,3,3,0,0,0.01800,0,0,0,0,3,1.89335,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,5,11,commitment_cost_planner_v4,1,1.00000,3,3,0,0,0.01800,0,0,0,0,3,1.89335,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,5,11,rollout_mpc_depth2,1,1.00000,3,3,0,0,0.01800,0,0,0,0,3,1.89335,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,5,11,beam_search_sequence_planner,1,1.00000,3,3,0,0,0.01800,0,0,0,0,3,1.89335,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,5,11,topological_base_graph_search,1,1.00000,3,3,0,0,0.01200,0,0,0,0,2,1.40159,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,5,11,robust_backtracking_tamp,1,1.00000,3,3,0,0,0.01800,0,0,0,0,3,1.89335,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,5,11,spatial_commitment_tree_search_v5,1,1.00000,3,3,0,0,0.01200,0,0,0,0,2,1.40159,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,5,11,exact_sequence_oracle,1,1.00000,3,3,0,0,0.01800,0,0,0,0,3,1.89335,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,6,0,greedy_current_reach,1,1.00000,3,3,0,0,0.01200,0,0,0,0,2,1.44752,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,6,0,navigation_then_manipulation,1,1.00000,3,3,0,0,0.01800,0,0,0,0,3,1.39238,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,6,0,reachability_margin_sampler,1,1.00000,3,3,0,0,0.01200,0,0,0,0,2,1.44752,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,6,0,receding_horizon_tamp,1,1.00000,3,3,0,0,0.01200,0,0,0,0,2,1.44752,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,6,0,commitment_cost_planner_v4,1,1.00000,3,3,0,0,0.01200,0,0,0,0,2,1.44752,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,6,0,rollout_mpc_depth2,1,1.00000,3,3,0,0,0.01200,0,0,0,0,2,1.44752,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,6,0,beam_search_sequence_planner,1,1.00000,3,3,0,0,0.01200,0,0,0,0,2,1.44752,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
open_room_easy,6,0,topological_base_graph_search,1,1.00000,3,3,0,0,0.01200,0,0,0,0,2,1.44752,0,0,0,0,1.18000,0.00000,0.00000,0.00000,success,open room with weak spatial commitments
